S0,sigma,r,T,barriere,coupon,moneyness,prix_mc
107.59806297513002,0.1978661520942795,0.014746228127850092,2.0,100.0,0.06710211243780777,1.0759806297513002,1.0246495145578967
86.213465473028,0.3268576702320342,0.032815493014701234,2.0,100.0,0.11335697348873498,0.86213465473028,0.9963271980503631
110.6089610673768,0.21812654246962204,0.04625416844382585,1.0,100.0,0.10080387715301889,1.1060896106737679,1.0235391920493813
86.86245437484,0.28246341302993405,0.041362471193139155,3.0,100.0,0.10183647258711502,0.8686245437484,0.9592224703341365
91.26998490796339,0.23337205032082858,0.03490063473650864,1.0,100.0,0.10354575228811312,0.9126998490796339,1.001359327020607
112.32457025590121,0.3227109811269346,0.022602259864303975,2.0,100.0,0.08545985184400465,1.1232457025590121,1.0211808111419738
107.48164495236074,0.16849937571058327,0.0316752069310488,1.0,100.0,0.1070205108201868,1.0748164495236074,1.042125601177
117.46117052470889,0.11753739617106311,0.013649793652170214,3.0,100.0,0.10853351684267432,1.1746117052470888,1.064910888169896
107.88064461501718,0.1899788192419199,0.0371578169712268,1.0,100.0,0.0752340705173282,1.0788064461501718,1.0139334957540678
103.41543016677358,0.2422925994605291,0.03900384075590604,1.0,100.0,0.07802411627514627,1.0341543016677357,1.0058852262341424
79.68373839140462,0.1504060156578036,0.048601264916396755,2.0,100.0,0.1122129702977318,0.7968373839140461,0.9479368799684146
93.38579015297168,0.20643918689691662,0.020415894349802868,3.0,100.0,0.08673104823006669,0.9338579015297168,1.0111065923477924
88.26011838408627,0.21999490548807057,0.010738256761720907,2.0,100.0,0.11068604471593083,0.8826011838408627,1.0357362743955967
87.19948216895418,0.11721755310648208,0.031824338577086025,2.0,100.0,0.09387386232304651,0.8719948216895418,0.9832932315062349
